식당명,카테고리,주소,영업시간,메뉴,가격
종가집,한식,대구 동구 동대구로85길 1 1층,`금11:00-21:30`토11:00-15:00`일정기휴무 (매주 일요일)`월11:00-21:30`화11:00-21:30`수11:00-21:30`목11:00-21:30`,돌솥밥정식,11000원
,,,,돌솥비빔밥,10000원
,,,,양푼이비빔밥,10000원
,,,,일반정식,9000원
,,,,고등어정식,10000원
