식당명,카테고리,주소,영업시간,메뉴,가격
프리미어스,케이크전문,대구 동구 동부로26길 34 1층,`금11:30-20:30`토11:30-20:30`일정기휴무 (매주 일요일)`월11:30-20:30`화11:30-20:30`수11:30-20:30`목11:30-20:30`,커스텀케이크,변동
