,STORE_NAME,REVIEW,TIME_밤에 방문,TIME_아침에 방문,TIME_저녁에 방문,TIME_점심에 방문,WAIT_encoded,HOW_예약 없이 이용,HOW_예약 후 이용,HOW_포장·배달 이용,PURPOSE_데이트,PURPOSE_회식,PURPOSE_여행,PURPOSE_일상,PURPOSE_비즈니스,PURPOSE_기념일,PURPOSE_나들이,PURPOSE_친목,PURPOSE_가족모임,WITH_WHOM_부모님,WITH_WHOM_아이,WITH_WHOM_지인・동료,WITH_WHOM_친구,WITH_WHOM_연인・배우자,WITH_WHOM_친척・형제,WITH_WHOM_기타,WITH_WHOM_혼자,가성비가 좋아요,건강한 맛이에요,고기 질이 좋아요,기본 안주가 좋아요,단체모임 하기 좋아요,대화하기 좋아요,디저트가 맛있어요,룸이 잘 되어있어요,매장이 넓어요,매장이 청결해요,메뉴 구성이 알차요,반찬이 잘 나와요,뷰가 좋아요,비싼 만큼 가치있어요,사진이 잘 나와요,샐러드바가 잘 되어있어요,선물하기 좋아요,술이 다양해요,아늑해요,아이와 가기 좋아요,야외공간이 멋져요,양이 많아요,오래 머무르기 좋아요,음료가 맛있어요,음식이 맛있어요,음식이 빨리 나와요,음악이 좋아요,인테리어가 멋져요,잡내가 적어요,재료가 신선해요,종류가 다양해요,좌석이 편해요,주문제작을 잘해줘요,주차하기 편해요,직접 잘 구워줘요,집중하기 좋아요,차분한 분위기에요,친절해요,커피가 맛있어요,컨셉이 독특해요,코스요리가 알차요,특별한 날 가기 좋아요,특별한 메뉴가 있어요,포장이 깔끔해요,향신료가 강하지 않아요,현지 맛에 가까워요,혼밥하기 좋아요,혼술하기 좋아요,화장실이 깨끗해요
688,낙곱화 본점,"제가 기대했던 마늘이 들어간국물 자박자박 보다는
떡볶이양념 맛 입니다.
애들이 좋아할 듯 합니다.
재료는 신선하고 친절합니딘
더보기",True,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,낙곱화 본점,대창은 쫄깃하고 냄새 하나도 안났어요.양념도 맛있고 메뉴도 원한ㄷㄴ걸로 고르면 됩니다.기본도 좀 매워요~,False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,낙곱화 본점,직원들끼리 점심먹으러 왔는데 깔끔하고 국물이 맛있어요 한그릇 뚝딱했네요^^,False,False,False,True,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,낙곱화 본점,"검색으로 찾아갔는데 진짜 맛있네요^^중간맛해도 충분히 감칠맛에 맵기 딱 좋았습니다~2명 먹기에 중 사이즈 좋았어요.재료가 신선함이 느껴지네요^^사장님도 넘 친절하세요^^
접기",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,낙곱화 본점,"저희 14년만난 인연입니다! 다시 만나게 된 첫 데이트 장소가 됐네요^^*
아주 특별한날이라서 반지까지 맞추고 남자친구 집 근처라 반주겸 밥 먹으러 왔네요!
너무 맛있게 잘 먹고 가요 사장님^^*
자주 올거 같습니다!
번창하세요!! 맛집인정♡
접기",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,낙곱화 본점,양도 많고 정말 맛있어요!! 사장님도 친절하셔서 기분좋은 저녁식사 했네용!,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,낙곱화 본점,"낙곱새 매장에서 먹을 수 있는 가게는 잘 없는데 잘 찾았네영ㅎㅎ 사장님도 좋으시고 넘 맛있고 매장도 조용하고 청결합니다! 반찬이나 손잡이 있는 그릇 등 센스가 돋보여요~ 잘 먹었습니다! 다음에 또 방문할게요~ 번창하세요!!☺️💙
접기",False,True,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,낙곱화 본점,오늘은 친구랑 남편이랑 셋이와서 특대형 조짐 ㅎㅎ여전히 맛있고 중독적인 소스 ㅠㅠㅠ사장님 번창하세용ㅎㅎ감사합니장,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,낙곱화 본점,"먹기전에 사진을 못찍어서
다먹은 사진으로 대체할게요 ㅎㅎㅎ
회사 근처에 찾아보다가 발견해서 방문했는데 양도 많고 맛있네요 ㅎㅎㅎ
잘먹었습니다 감사합니다!!
접기",False,False,False,True,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,낙곱화 본점,낙곱새가 먹고싶어서 갔는데 양도 많고 사장님도 너무 친절하셔서 맛있게 잘 먹었습니다 다음에 또 올 것 같아요!,False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,낙곱화 본점,"사진 찍는다는 게 너무 맛있어서 급하게 먹는다고 까먹어버렸네요😭
낙곱새 2인분 시켰는데 양도 엄청 많고 무엇보다 질이 정말 좋더라구요! 사장님도 정말 친절하게 웃으면서 대해주시고, 다 끓여주셔서 편하게 먹을 수 있었어요ㅎㅎ
다음에 또 올게요!! 여러분 낙곱새는 무조건 낙곱화입니다!!
접기",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,낙곱화 본점,사장님이 친절하시고 음식이 정말 맛있습니다!,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,낙곱화 본점,회사 근처 점심시간에 들렀는데 맛있었고 친절하셔서 더 좋았어요~! 담에 또 올게요!,False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,낙곱화 본점,"양 푸짐하고 간이 딱 적당해서
너무 맛있게 잘 먹었습니다!

그리고 사장님께서 친절하시고
잘챙겨주셔서 불편함없이 기분좋게 먹고갑니다!
접기",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,낙곱화 본점,2번째 이번엔 매운맛으로 주문 보통맛보다는 내 입맛에 딱이다. 매콤함도 적당하고 당기는 맛에 자꾸 손이 간다.또 찾고 싶은 맛집이다.,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,낙곱화 본점,예약 없이 갔는데 바로 입장해서 음식 바로 나왔습니다! 사장님 정말 친절하셨어요 🥰 매장도 청결하고 쾌적했습니다 ㅎㅎ 맛있게 잘 먹었습니다 🩵🫧,False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,낙곱화 본점,"외근 갔다가 점심 먹으러 낙곱새 ~
곱도 맛있었지만 새우가 탱글탱글하면서 많고
국물 맛은 떡뽁이 국물 맛이 나서 어린애들도 먹을수 있는 맛 입니다~
더보기",True,False,False,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,낙곱화 본점,"회사 근처에 새로운 음식점이 생겼길래 방문해봤습니다! 지나가다가 보긴했지만 비쌀것같아서 안갔었는데!! 가격도 평소 동대구근처에서 밥먹는것보다 저렴했구요!!! 새우랑 대창이랑 야채들 다 푸짐하고 양념이 존맛이에요..💙😭💙 담에와서 다른 메뉴도 먹어보려구요! 잘먹었습니다~!~!~!~!
접기",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,낙곱화 본점,보통맛 먹다가 매운맛도 도전해봤는데 불닭 정도 맵기에다가 달짝지근해서 맛있네요~~ 점심때 가면 공기밥 제공해주셔서 너무 좋은 거 같아요! 단골할게요~~,False,False,False,True,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,낙곱화 본점,"양념이 너무 맛있었어요
기대 안하고 갔는데 너무너무 맛있었습니다",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,낙곱화 본점,늘 먹는 곳! 매주 가는곳 ㅠㅠㅠㅠ진짜 매일 먹어도 안질리는데 어떡하죠?ㅠㅠㅠㅠㅠㅜ살려주세용,False,True,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,낙곱화 본점,자주 들르는 맛집이에용 사장님이 반갑게 맞아주셔서 감사했습니다ㅎ 오랜만에 갔는데도 여전히 맛있었어요 자주 갈게요~!!,False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,낙곱화 본점,"낙곱새가 먹고싶어서 왔는데 진짜 너무 맛있었어요
볶음밥 꼭 드세요~",True,False,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,낙곱화 본점,여자친구추천으로 왔습니다 사장님 너무친절하시고 새우도 대박 왕큰거써요 맛도 너무맛있어요 다음에 또올게요,False,False,False,True,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,낙곱화 본점,"부산에서 먹은 낙곱새보다 더 맛있는거같아요ㅎㅎ 새우도 실하고 맛있게 잘먹었습니다 너무 배불러서 볶음밥은 못먹었어요 사장님이 복음밥이 맛있다하셨는데 다음에 꼭 다시와서 먹어봐야겠어요😊
접기",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,낙곱화 본점,"넷이서 갔는데 입짧은 두친구도 싹싹 비워먹었어요❣️
사장님이 너무 친절하시고 음식이 너무너무 맛있어서 단골 예약입미당🍒 주신 서비스도 너무너뮤 감사해용",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,낙곱화 본점,"낙곱새지만 곱창이 아니라 대창을 써요, 양 많음, 저렴함, 맛있음(중요)",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,낙곱화 본점,"여행와서 처음 왔는데 너무 맛있고 특히 사장님이 진짜 친절해요 ㅠㅠㅠ 필요한 건 없는지 덥진 않은지 계속 물어봐주시고 맛은 말해뭐해 그냥 너무 맛있었고 정말 만족했어요 😊
접기",False,False,False,True,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,낙곱화 본점,"주변 지인 추천으로 낙곱새 먹으러왔는데
낙곱새 매콤해서 느끼하지않고
볶음밥도 맛있게 먹었어요.🤭
사장님도 친절하셔서 더 맛있게 느껴지는것 같네요!😃
접기",False,True,False,False,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,낙곱화 본점,끓을수록 진해지는 그맛 ㅜㅜ 최근에 먹은 납곱새 중 당연 최고입니다! 다음에 간다면 꼭 볶음밥까지 먹을게요 ㅎㅎ 추천추천입니다!,False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,낙곱화 본점,"첫 방문입니다. 곱이 엄청 많고 새우살도 통통하고 낙지도 실했어요 ㅎㅎ 사장님이 매우 친절하시고 식기나 인테리어도 깔끔했어요! 음식도 삼삼해서 맛있게 잘 먹엤습니다👍👍
접기",False,True,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,낙곱화 본점,"와이프가 낙곱새가 먹고싶다하여, 찾다가 비주얼만보고 바로 달려온 곳! 또 달려오겠습니다",False,False,False,True,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,낙곱화 본점,"맛있게 잘먹었습니다 매콤맛으로 먹었는데 칼칼하니 밥이 술술 들어가네요! 재료들도 아주 신선하고 새우는 특히 오동통하며, 대창은 꼬소하니 맛있었습니다!",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,낙곱화 본점,"남친이랑 운동 마치고 집가는 길에 발견한 새로운 맛집!
2시 전까지는 공기밥 무료라서 점심시간에 가면 진짜 좋아요! 맛도 물론 있고 사장님도 너머 친절쓰💖
접기",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,낙곱화 본점,맛있습니다.좋아요,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,낙곱화 본점,"낙곱새좋아하는데 마음에 들던곳을 잘 찾지못하던 와중에ㅠㅠ 검색하다 발견해서 왔는데!!! 왠걸
재료너무 실하고 싱싱하고 드디어찾았습니다
줜맛탱~❤️
접기",False,False,False,True,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,낙곱화 본점,"넘 고소하고 맛있었어요 ㅠㅠㅠ 매장에 단체석도 있어서 가족들이랑 편하게 맛있게 먹었습니다ㅎㅎ 낙곱새 국물이 자꾸 생각나네용 볶음밥도 맛있고 다음에 또 방문할게요!ㅎㅎ
접기",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,낙곱화 본점,양 많고 맛있었습니다-!,False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,낙곱화 본점,"맛있게 잘 먹었습니다!! 재료도 신선하고 특히 새우가 크기도 커서 식감이 아주 좋았습니다ㅎㅎ 기본맛도 살짝 매콤해서 딱 좋았어요 음식 특성상 익히는 데는 시간이 좀 걸려서 다음에는 예약하고 방문하려구요 사장님도 친절하시고 앞으로 더더 번창하세요~!
접기",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,낙곱화 본점,너무 맛있어요~,False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,낙곱화 본점,사장님 친절하시고 낙곱새 너무 맛있어요~~ 다음에도 다시 올게요 사장님 짱짱맨~,False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,낙곱화 본점,잘 먹었습니다~~~,False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,낙곱화 본점,음식이 깔끔하고 맛있어요. 사장님도 친절하세요. 매장도 깨끗합니다!,False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,낙곱화 본점,"사무실 근처 새로 오픈해서 직원들과 가봤는데
와우~~짱맛집입니다
낙지,새우 재료도 신선하고~소스도 대박입니다
4명이서 뽁음밥까지 싹싹 긁어 먹었네요~~
자주이용할듯요~~~
사장님 오픈 서비스도 주시고 대박 친절하시네요
~~^^
접기",True,False,False,False,0.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,낙곱화 본점,항상 지나다니다 처음 가보았는데 이날은 혼자하시느라 바쁘셨지만 친절히 응대해주셨어요. 물론 맛도 있구요.,False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,낙곱화 본점,"지나가며서 언제 오픈하지 했는데
신규 오픈이여서
더 더욱 깔끔 맛깔스럽네요
인테리어도 짱!
정말 최고의 맛집이네요
잘 먹었습니다~^^
접기",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,낙곱화 본점,"낙곱새 대창추가 맵기 중간으로먹었어요
매운맛은 불닭수준이라해서 중간으루했는데
맛있게 매웠구요 첨부터 대창추가해서 기름이 좀 많아서 걱정했는데 국물이 너무맛있었어요
매장 너무깔끔하구 인테리어두 이쁘구 사장님께서 하나하나 신경써주셔서 정말 기억에 남는 좋은시간 가졌어요 사장님 곧 또뵙겠습니다 ♡
접기",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,낙곱화 본점,"너무 맛있습니다
낙곱새 먹고싶을때 또 갈거같습니다",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,낙곱화 본점,"낙지랑 새우 큼직하게 들어가있고, 맵기도 적당했어요^_^ 기존에 파랑 마늘이 엄청들어간 낙곱새랑은 다르네요! 고오급",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,낙곱화 본점,곱창도 꽤 많이 주시고 만족스러운 식사였습니다 ㅎㅎ,False,False,False,True,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,낙곱화 본점,"너무 맛있게 잘먹었습니다.
낙곱새 처음 먹어본 음식인데
만족스럽게 잘먹었습니다.👍🏻",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,낙곱화 본점,"사장님이 너무 친절하세용~
당면은 기본으로 들어가있네요 기본구성으로만 먹어도 배가 엄청 부를거같아요! 저희는 그걸모르고 사리에 볶음밥까지먹어서 배가 터질거같습니다☺
너무 맛있게잘먹었습니당~
접기",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,낙곱화 본점,낙곱새맛집♡ 사장님도친절하세요~,False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
